Well	Row	Column	Timepoint	Compound	Conc	Non-border cells - Number of Objects	Non-border cells - Total Spot Area - Mean per Well	Non-border cells - Relative Spot Intensity - Mean per Well	Non-border cells - Number of Spots - Mean per Well	Non-border cells - Number of Spots per Area of Cytoplasm - Mean per Well	Non-border cells - Intensity Nucleus HOECHST 33342 Mean - Mean per Well	Non-border cells - Nucleus Area [µm²] - Mean per Well	Non-border cells - Nucleus Roundness - Mean per Well	Non-border cells - Nucleus Symmetry 02  - Mean per Well	Non-border cells - Nucleus Symmetry 03  - Mean per Well	Non-border cells - Nucleus Symmetry 04  - Mean per Well	Non-border cells - Nucleus Symmetry 05  - Mean per Well	Non-border cells - Nucleus Symmetry 12  - Mean per Well	Non-border cells - Nucleus Symmetry 13  - Mean per Well	Non-border cells - Nucleus Symmetry 14  - Mean per Well	Non-border cells - Nucleus Symmetry 15  - Mean per Well	Non-border cells - Nucleus Threshold Compactness 30%  - Mean per Well	Non-border cells - Nucleus Threshold Compactness 40%  - Mean per Well	Non-border cells - Nucleus Threshold Compactness 50%  - Mean per Well	Non-border cells - Nucleus Threshold Compactness 60%  - Mean per Well	Non-border cells - Nucleus Axial Small Length  - Mean per Well	Non-border cells - Nucleus Axial Length Ratio  - Mean per Well	Non-border cells - Nucleus Radial Mean  - Mean per Well	Non-border cells - Nucleus Radial Relative Deviation  - Mean per Well	Non-border cells - Nucleus Profile 1/2  - Mean per Well	Non-border cells - Nucleus Profile 2/2  - Mean per Well	Non-border cells - Nucleus HOECHST 33342 SER Spot 2 px - Mean per Well	Non-border cells - Nucleus HOECHST 33342 SER Hole 2 px - Mean per Well	Non-border cells - Nucleus HOECHST 33342 SER Edge 2 px - Mean per Well	Non-border cells - Nucleus HOECHST 33342 SER Ridge 2 px - Mean per Well	Non-border cells - Nucleus HOECHST 33342 SER Valley 2 px - Mean per Well	Non-border cells - Nucleus HOECHST 33342 SER Saddle 2 px - Mean per Well	Non-border cells - Nucleus HOECHST 33342 SER Bright 2 px - Mean per Well	Non-border cells - Nucleus HOECHST 33342 SER Dark 2 px - Mean per Well	Non-border cells - Nucleus HOECHST 33342 Haralick Correlation 1 px - Mean per Well	Non-border cells - Nucleus HOECHST 33342 Haralick Contrast 1 px - Mean per Well	Non-border cells - Nucleus HOECHST 33342 Haralick Sum Variance 1 px - Mean per Well	Non-border cells - Nucleus HOECHST 33342 Haralick Homogeneity 1 px - Mean per Well	Non-border cells - Intensity Spots MCTracker Deep Red Mean - Mean per Well	Non-border cells - Spots Area [µm²] - Mean per Well	Non-border cells - Spots Roundness - Mean per Well	Non-border cells - Spots Width [µm] - Mean per Well	Non-border cells - Spots Length [µm] - Mean per Well	Non-border cells - Spots Symmetry 02  - Mean per Well	Non-border cells - Spots Symmetry 03  - Mean per Well	Non-border cells - Spots Symmetry 04  - Mean per Well	Non-border cells - Spots Symmetry 05  - Mean per Well	Non-border cells - Spots Symmetry 12  - Mean per Well	Non-border cells - Spots Symmetry 13  - Mean per Well	Non-border cells - Spots Symmetry 14  - Mean per Well	Non-border cells - Spots Symmetry 15  - Mean per Well	Non-border cells - Spots Threshold Compactness 30%  - Mean per Well	Non-border cells - Spots Threshold Compactness 40%  - Mean per Well	Non-border cells - Spots Threshold Compactness 50%  - Mean per Well	Non-border cells - Spots Threshold Compactness 60%  - Mean per Well	Non-border cells - Spots Axial Small Length  - Mean per Well	Non-border cells - Spots Axial Length Ratio  - Mean per Well	Non-border cells - Spots Radial Mean  - Mean per Well	Non-border cells - Spots Radial Relative Deviation  - Mean per Well	Non-border cells - Spots Profile 1/5  - Mean per Well	Non-border cells - Spots Profile 2/5  - Mean per Well	Non-border cells - Spots Profile 3/5  - Mean per Well	Non-border cells - Spots Profile 4/5  - Mean per Well	Non-border cells - Spots Profile 5/5  - Mean per Well	Non-border cells - Spots MCTracker Deep Red SER Spot 1.8 px - Mean per Well	Non-border cells - Spots MCTracker Deep Red SER Hole 1.8 px - Mean per Well	Non-border cells - Spots MCTracker Deep Red SER Edge 1.8 px - Mean per Well	Non-border cells - Spots MCTracker Deep Red SER Ridge 1.8 px - Mean per Well	Non-border cells - Spots MCTracker Deep Red SER Valley 1.8 px - Mean per Well	Non-border cells - Spots MCTracker Deep Red SER Saddle 1.8 px - Mean per Well	Non-border cells - Spots MCTracker Deep Red SER Bright 1.8 px - Mean per Well	Non-border cells - Spots MCTracker Deep Red SER Dark 1.8 px - Mean per Well	Non-border cells - Spots MCTracker Deep Red Haralick Correlation 1 px - Mean per Well	Non-border cells - Spots MCTracker Deep Red Haralick Contrast 1 px - Mean per Well	Non-border cells - Spots MCTracker Deep Red Haralick Sum Variance 1 px - Mean per Well	Non-border cells - Spots MCTracker Deep Red Haralick Homogeneity 1 px - Mean per Well	Non-border cells - Intensity Cytoplasm Alexa 594 Mean - Mean per Well	Non-border cells - Intensity Cell Alexa 488 Mean - Mean per Well
A6	1	6	11	FCCP	15	750	525.99	0.02	14.8	0	20803.8	82.93	0.92	0.18	0.06	0.05	0.03	0.25	0.08	0.08	0.04	1.09	1.08	1.07	1.06	4.64	0.72	5.29	0.42	0.95	1.27	0.02	0	0.15	0.02	0	0.02	0.03	0	0.84	0.02	0.07	0.38	7557.88	185.2	0.32	3.59	10.54	0.45	0.21	0.28	0.19	0.53	0.24	0.35	0.23	0.57	0.62	0.69	0.78	11.45	0.49	18.11	0.5	0.98	1.2	1.78	1.7	1.77	0.01	0	0.07	0.02	0	0.01	0.03	0	0.88	0.02	0.18	0.5	566.15	550.38
A6	1	6	12	FCCP	15	730	449.57	0.02	12.81	0	19396.95	77.02	0.92	0.18	0.05	0.05	0.03	0.25	0.08	0.08	0.04	1.09	1.08	1.08	1.07	4.53	0.72	5.18	0.42	0.95	1.27	0.02	0	0.15	0.02	0	0.02	0.03	0	0.84	0.02	0.06	0.4	6638.78	158.26	0.35	3.4	9.88	0.47	0.19	0.29	0.18	0.56	0.22	0.37	0.23	0.59	0.64	0.71	0.78	10.92	0.47	17.86	0.5	0.98	1.19	1.68	1.61	1.69	0.01	0	0.07	0.02	0	0.01	0.02	0	0.87	0.02	0.16	0.51	548.03	494.54
A6	1	6	13	FCCP	15	716	415.94	0.02	11.91	0	19024.59	75.84	0.91	0.18	0.06	0.05	0.03	0.26	0.08	0.09	0.05	1.08	1.08	1.07	1.06	4.48	0.72	5.19	0.42	0.95	1.26	0.02	0	0.14	0.02	0	0.02	0.03	0	0.84	0.02	0.06	0.4	5982.9	146.47	0.36	3.3	8.94	0.45	0.21	0.28	0.19	0.54	0.24	0.36	0.23	0.6	0.65	0.7	0.78	10.94	0.48	17.67	0.52	0.98	1.2	1.66	1.74	1.83	0.01	0	0.06	0.02	0	0.01	0.03	0	0.85	0.02	0.16	0.5	543.53	479.8
A6	1	6	14	FCCP	15	727	401.39	0.02	11.77	0	18367.54	78.99	0.91	0.18	0.06	0.05	0.03	0.26	0.08	0.09	0.05	1.08	1.08	1.07	1.07	4.55	0.72	5.23	0.42	0.95	1.26	0.02	0	0.14	0.02	0	0.02	0.03	0	0.84	0.02	0.06	0.42	5252.27	141.35	0.37	3.25	8.66	0.47	0.2	0.3	0.18	0.57	0.23	0.38	0.23	0.63	0.68	0.73	0.81	10.8	0.45	18.23	0.52	0.98	1.21	1.71	1.66	1.74	0.01	0	0.06	0.02	0	0.01	0.02	0	0.86	0.02	0.16	0.51	542.13	463.19
A7	1	7	1	Cyclosporin A	10	895	1575.65	0.08	61.04	0.02	12855.82	132.62	0.96	0.13	0.04	0.03	0.02	0.19	0.05	0.04	0.03	1.11	1.11	1.08	1	6.29	0.78	6.78	0.4	0.93	1.2	0.02	0	0.13	0.02	0	0.01	0.03	0	0.85	0.01	0.04	0.47	12192.05	554.7	0.13	3.98	16	0.41	0.19	0.23	0.17	0.51	0.23	0.31	0.22	0.38	0.46	0.56	0.68	16.32	0.51	24.13	0.47	0.97	1.36	2.08	0.79	0.57	0.02	0	0.12	0.04	0	0.03	0.05	0	0.89	0.06	0.31	0.32	3255.07	376.28
A7	1	7	2	Cyclosporin A	10	903	1549.47	0.08	62.41	0.02	13162.31	129.4	0.97	0.13	0.04	0.03	0.02	0.19	0.05	0.04	0.02	1.12	1.11	1.07	1	6.23	0.79	6.68	0.4	0.93	1.2	0.02	0	0.13	0.02	0	0.01	0.03	0	0.85	0.01	0.05	0.46	13403.08	545.53	0.13	3.91	16.53	0.42	0.19	0.24	0.17	0.52	0.23	0.32	0.22	0.37	0.45	0.54	0.66	16.09	0.5	24.27	0.48	0.97	1.38	2.02	0.81	0.63	0.02	0	0.12	0.04	0.01	0.03	0.05	0.01	0.89	0.06	0.31	0.31	2863.03	403.49
A7	1	7	3	Cyclosporin A	10	899	1559.71	0.08	61.73	0.02	13428.62	128.71	0.97	0.13	0.04	0.03	0.02	0.18	0.05	0.04	0.03	1.12	1.11	1.07	1	6.21	0.79	6.66	0.4	0.93	1.2	0.02	0	0.13	0.02	0	0.01	0.03	0	0.85	0.01	0.05	0.46	14003.22	549.11	0.13	3.97	16.55	0.43	0.19	0.25	0.17	0.52	0.23	0.33	0.23	0.37	0.45	0.55	0.66	15.94	0.5	24.27	0.47	0.97	1.38	2.02	0.85	0.69	0.02	0	0.12	0.04	0.01	0.03	0.05	0.01	0.89	0.06	0.32	0.32	2861.82	442.26
A7	1	7	4	Cyclosporin A	10	902	1529.03	0.08	56.58	0.02	12012.56	126.96	0.97	0.13	0.04	0.03	0.02	0.18	0.06	0.04	0.03	1.11	1.1	1.07	0.99	6.16	0.79	6.59	0.4	0.93	1.21	0.02	0	0.14	0.02	0	0.01	0.03	0	0.85	0.02	0.05	0.45	13941.2	538.27	0.13	3.97	16.19	0.43	0.18	0.25	0.17	0.54	0.22	0.33	0.23	0.39	0.47	0.56	0.67	15.43	0.48	23.87	0.48	0.97	1.37	2.19	0.93	0.78	0.02	0	0.12	0.04	0.01	0.03	0.05	0.01	0.89	0.06	0.36	0.33	3153.95	472.3
A7	1	7	5	Cyclosporin A	10	890	1539.94	0.08	61.15	0.02	12936.11	125.69	0.97	0.13	0.04	0.03	0.02	0.18	0.05	0.04	0.03	1.12	1.1	1.06	0.98	6.14	0.79	6.56	0.4	0.93	1.21	0.02	0	0.14	0.02	0	0.01	0.03	0	0.85	0.02	0.05	0.45	14831.68	542.11	0.13	3.93	16.13	0.44	0.19	0.26	0.17	0.55	0.23	0.34	0.23	0.37	0.45	0.54	0.65	15.46	0.48	24.42	0.48	0.97	1.38	2.01	0.89	0.76	0.02	0	0.12	0.04	0.01	0.03	0.05	0.01	0.89	0.06	0.33	0.32	2933.78	520.72
A7	1	7	6	Cyclosporin A	10	878	1522.83	0.08	57.22	0.02	13342.05	126.02	0.97	0.13	0.04	0.03	0.02	0.18	0.06	0.04	0.03	1.11	1.1	1.06	0.99	6.13	0.79	6.54	0.4	0.93	1.21	0.02	0	0.14	0.02	0	0.01	0.03	0	0.85	0.02	0.05	0.44	14802.66	536.1	0.13	4.02	16.24	0.43	0.18	0.25	0.17	0.54	0.23	0.34	0.23	0.37	0.45	0.54	0.64	15.45	0.48	24.13	0.48	0.97	1.36	2.06	0.94	0.82	0.02	0	0.12	0.04	0.01	0.03	0.05	0.01	0.89	0.06	0.34	0.33	2769.52	558.04
A7	1	7	7	Cyclosporin A	10	876	1518.11	0.08	61.89	0.02	13593.49	123.29	0.96	0.13	0.04	0.03	0.02	0.18	0.06	0.04	0.03	1.11	1.1	1.05	0.97	6.07	0.79	6.48	0.4	0.93	1.21	0.02	0	0.14	0.02	0	0.01	0.03	0	0.85	0.02	0.05	0.44	15502.7	534.51	0.12	3.89	16.25	0.44	0.18	0.25	0.17	0.54	0.22	0.34	0.23	0.35	0.43	0.53	0.64	15.5	0.48	24.41	0.48	0.97	1.37	2	0.88	0.73	0.02	0	0.12	0.04	0.01	0.03	0.05	0.01	0.89	0.06	0.32	0.32	2752.69	611.15
A7	1	7	8	Cyclosporin A	10	886	1489.23	0.08	60.61	0.02	14070.62	121.77	0.96	0.13	0.04	0.03	0.02	0.18	0.06	0.04	0.03	1.11	1.09	1.04	0.97	6.03	0.79	6.44	0.4	0.93	1.21	0.02	0	0.14	0.02	0	0.01	0.03	0	0.85	0.02	0.05	0.43	15420.49	524.32	0.13	3.9	15.98	0.44	0.18	0.25	0.17	0.54	0.22	0.34	0.23	0.36	0.44	0.53	0.64	15.19	0.48	24.04	0.48	0.97	1.37	1.98	0.88	0.72	0.02	0	0.12	0.04	0.01	0.03	0.05	0	0.89	0.06	0.31	0.32	2430.97	650.63
A7	1	7	9	Cyclosporin A	10	889	1456.23	0.08	59.15	0.02	13971.73	119.01	0.96	0.13	0.05	0.03	0.02	0.18	0.06	0.04	0.03	1.11	1.09	1.03	0.96	5.96	0.79	6.36	0.4	0.93	1.22	0.02	0	0.14	0.02	0	0.01	0.03	0	0.84	0.02	0.06	0.42	15648.92	512.67	0.13	3.84	15.91	0.43	0.18	0.25	0.17	0.54	0.22	0.34	0.23	0.37	0.45	0.53	0.64	15.03	0.48	23.64	0.48	0.97	1.35	2.05	0.9	0.72	0.02	0	0.12	0.04	0.01	0.03	0.05	0	0.89	0.06	0.33	0.32	2515.81	696.88
A7	1	7	10	Cyclosporin A	10	897	1419.02	0.08	56.21	0.02	13953.82	117.73	0.96	0.13	0.05	0.03	0.02	0.19	0.06	0.04	0.03	1.11	1.09	1.04	0.96	5.92	0.79	6.32	0.4	0.93	1.22	0.02	0	0.14	0.02	0	0.01	0.03	0	0.84	0.02	0.06	0.42	15240.33	499.57	0.14	3.89	15.9	0.43	0.18	0.25	0.17	0.54	0.23	0.33	0.23	0.38	0.45	0.54	0.64	14.81	0.48	23.39	0.48	0.97	1.34	2.1	0.95	0.76	0.02	0	0.12	0.04	0	0.02	0.05	0	0.89	0.06	0.34	0.33	2268.21	723.22
A7	1	7	11	Cyclosporin A	10	897	1406.37	0.08	56.9	0.02	13704.6	116.07	0.96	0.13	0.05	0.03	0.02	0.19	0.06	0.04	0.03	1.11	1.09	1.03	0.95	5.87	0.79	6.28	0.4	0.93	1.22	0.02	0	0.14	0.02	0	0.01	0.03	0	0.84	0.02	0.06	0.41	15518.56	495.17	0.14	3.85	16.09	0.44	0.18	0.26	0.17	0.55	0.22	0.35	0.23	0.39	0.46	0.55	0.65	14.51	0.47	23.27	0.49	0.97	1.35	2.15	0.93	0.73	0.02	0	0.12	0.04	0.01	0.03	0.05	0.01	0.89	0.06	0.34	0.33	2329.09	770.46
A7	1	7	12	Cyclosporin A	10	897	1360.55	0.07	53.7	0.02	13545.74	115.08	0.96	0.13	0.05	0.03	0.02	0.19	0.07	0.05	0.03	1.11	1.09	1.03	0.96	5.84	0.79	6.24	0.4	0.93	1.22	0.02	0	0.14	0.02	0	0.01	0.03	0	0.84	0.02	0.06	0.41	14631.56	479	0.15	3.88	15.79	0.44	0.18	0.25	0.17	0.55	0.23	0.34	0.23	0.4	0.47	0.56	0.66	14.24	0.47	22.7	0.49	0.97	1.33	2.17	0.97	0.77	0.02	0	0.12	0.04	0.01	0.02	0.05	0	0.89	0.06	0.35	0.34	2085.42	781.09
A7	1	7	13	Cyclosporin A	10	897	1338.35	0.07	54.16	0.02	14109.43	112.82	0.96	0.14	0.05	0.03	0.03	0.19	0.07	0.05	0.03	1.11	1.08	1.02	0.94	5.75	0.78	6.18	0.4	0.94	1.22	0.02	0	0.15	0.02	0	0.01	0.03	0	0.84	0.02	0.06	0.4	15349.23	471.21	0.15	3.84	15.7	0.44	0.18	0.26	0.17	0.55	0.22	0.34	0.23	0.39	0.47	0.55	0.65	14.13	0.47	22.64	0.49	0.97	1.34	2.13	0.93	0.73	0.02	0	0.12	0.04	0	0.02	0.05	0	0.89	0.06	0.34	0.33	2076.98	837.14
A7	1	7	14	Cyclosporin A	10	900	1309.8	0.07	53.72	0.02	14246.41	110.01	0.95	0.14	0.05	0.04	0.03	0.2	0.07	0.05	0.04	1.1	1.07	1.01	0.94	5.66	0.78	6.1	0.41	0.94	1.23	0.02	0	0.15	0.02	0	0.01	0.03	0	0.83	0.02	0.06	0.4	15225.38	461.08	0.16	3.81	15.33	0.44	0.18	0.26	0.17	0.55	0.22	0.34	0.23	0.4	0.47	0.55	0.65	13.94	0.47	22.29	0.49	0.97	1.34	2.13	0.94	0.75	0.02	0	0.12	0.04	0	0.02	0.05	0	0.89	0.06	0.34	0.33	1958.37	863.83
A8	1	8	1	Cyclosporin A	10	938	1498.77	0.08	58.01	0.02	12132.29	125.69	0.97	0.13	0.04	0.03	0.02	0.19	0.05	0.04	0.02	1.12	1.11	1.08	1	6.13	0.78	6.61	0.4	0.93	1.2	0.02	0	0.13	0.02	0	0.01	0.03	0	0.85	0.01	0.04	0.46	13311.91	527.56	0.12	3.96	16.08	0.41	0.2	0.24	0.17	0.51	0.24	0.31	0.23	0.37	0.47	0.57	0.68	16.32	0.51	24.17	0.48	0.97	1.38	2	0.76	0.54	0.02	0	0.12	0.04	0.01	0.03	0.05	0	0.89	0.06	0.32	0.31	3538.93	370.99
A8	1	8	2	Cyclosporin A	10	907	1514.05	0.08	59.55	0.02	12727.79	122.87	0.97	0.13	0.04	0.03	0.02	0.19	0.05	0.04	0.02	1.12	1.11	1.07	1	6.05	0.78	6.5	0.4	0.93	1.21	0.02	0	0.14	0.02	0	0.01	0.03	0	0.85	0.01	0.05	0.45	14155.65	533.03	0.12	3.98	16.81	0.44	0.19	0.26	0.17	0.54	0.23	0.34	0.23	0.36	0.45	0.55	0.67	15.99	0.48	24.78	0.48	0.97	1.39	1.93	0.8	0.62	0.02	0	0.12	0.04	0.01	0.03	0.05	0.01	0.89	0.06	0.32	0.31	2895.95	397.45
A8	1	8	3	Cyclosporin A	10	908	1494.05	0.09	55.63	0.02	12916.1	120.54	0.97	0.13	0.04	0.03	0.02	0.19	0.05	0.04	0.03	1.12	1.11	1.07	1	5.99	0.78	6.43	0.4	0.93	1.21	0.02	0	0.14	0.02	0	0.01	0.03	0	0.85	0.02	0.05	0.44	14960.97	525.98	0.13	4.08	17	0.44	0.19	0.26	0.17	0.55	0.22	0.34	0.23	0.38	0.46	0.55	0.66	15.5	0.47	24.42	0.48	0.97	1.39	1.93	0.85	0.7	0.02	0	0.12	0.04	0.01	0.03	0.05	0	0.9	0.06	0.33	0.32	2840.37	435.04
A8	1	8	4	Cyclosporin A	10	884	1500.18	0.09	56.62	0.02	13373.85	120.09	0.97	0.13	0.04	0.03	0.02	0.19	0.06	0.04	0.03	1.12	1.1	1.07	1.01	5.97	0.78	6.4	0.4	0.93	1.22	0.02	0	0.14	0.02	0	0.01	0.03	0	0.85	0.02	0.05	0.44	15796.04	528.25	0.13	4.1	17.24	0.45	0.19	0.26	0.18	0.55	0.22	0.35	0.23	0.37	0.45	0.54	0.65	15.43	0.47	24.63	0.48	0.97	1.4	1.86	0.82	0.7	0.02	0	0.12	0.04	0.01	0.03	0.05	0.01	0.9	0.06	0.33	0.32	2694.55	478.24
A8	1	8	5	Cyclosporin A	10	884	1471.33	0.08	54.51	0.02	13106.35	119.13	0.96	0.13	0.04	0.03	0.02	0.19	0.06	0.04	0.03	1.11	1.1	1.06	0.99	5.92	0.78	6.37	0.4	0.93	1.22	0.02	0	0.14	0.02	0	0.01	0.03	0	0.85	0.02	0.06	0.43	15309.63	518.01	0.13	4.1	17.11	0.45	0.19	0.27	0.17	0.55	0.22	0.36	0.22	0.37	0.45	0.54	0.64	15.12	0.47	24.29	0.49	0.97	1.38	1.97	0.87	0.73	0.02	0	0.12	0.04	0.01	0.03	0.05	0	0.9	0.06	0.35	0.33	2582.26	505.45
A8	1	8	6	Cyclosporin A	10	893	1430.75	0.08	57.64	0.02	13605.85	117.51	0.96	0.14	0.04	0.03	0.02	0.19	0.06	0.04	0.03	1.11	1.1	1.05	0.99	5.87	0.78	6.33	0.4	0.93	1.22	0.02	0	0.15	0.02	0	0.01	0.03	0	0.85	0.02	0.06	0.43	16556.62	503.72	0.12	3.97	16.67	0.45	0.18	0.28	0.17	0.56	0.22	0.37	0.22	0.35	0.43	0.52	0.63	14.95	0.46	24.35	0.48	0.97	1.38	1.9	0.83	0.69	0.02	0	0.12	0.04	0.01	0.03	0.05	0.01	0.89	0.06	0.33	0.32	2510.98	561.46
A8	1	8	7	Cyclosporin A	10	893	1397.93	0.08	55.94	0.02	13126.11	116.21	0.96	0.14	0.05	0.03	0.02	0.2	0.06	0.05	0.03	1.11	1.09	1.05	0.97	5.84	0.78	6.3	0.4	0.93	1.22	0.02	0	0.15	0.02	0	0.01	0.03	0	0.85	0.02	0.06	0.42	16399.41	492.19	0.13	4.01	16.22	0.45	0.19	0.27	0.17	0.56	0.22	0.36	0.23	0.36	0.43	0.51	0.62	14.8	0.46	23.94	0.49	0.97	1.37	1.91	0.82	0.66	0.02	0	0.12	0.04	0	0.03	0.05	0	0.89	0.06	0.32	0.33	2297.5	596.14
A8	1	8	8	Cyclosporin A	10	882	1366.47	0.08	54.85	0.02	13781.21	114.41	0.96	0.14	0.05	0.03	0.02	0.2	0.06	0.05	0.03	1.11	1.09	1.04	0.97	5.78	0.77	6.25	0.4	0.93	1.23	0.02	0	0.15	0.02	0	0.01	0.03	0	0.85	0.02	0.06	0.41	16801.53	481.08	0.13	3.99	16.77	0.45	0.19	0.27	0.18	0.56	0.23	0.36	0.23	0.36	0.43	0.52	0.63	14.55	0.46	23.74	0.49	0.97	1.37	1.89	0.81	0.64	0.02	0	0.12	0.04	0	0.03	0.05	0	0.89	0.06	0.32	0.33	2127.26	642.98
A8	1	8	9	Cyclosporin A	10	883	1335.37	0.08	53.93	0.02	13226.02	112.31	0.96	0.14	0.05	0.03	0.02	0.2	0.07	0.05	0.03	1.11	1.09	1.03	0.95	5.73	0.77	6.19	0.4	0.93	1.23	0.02	0	0.15	0.02	0	0.01	0.03	0	0.84	0.02	0.06	0.41	17147.47	470.15	0.13	3.97	17.26	0.46	0.19	0.27	0.18	0.57	0.22	0.37	0.24	0.37	0.43	0.51	0.62	14.23	0.45	23.5	0.49	0.97	1.37	1.97	0.81	0.62	0.02	0	0.12	0.04	0	0.03	0.05	0	0.89	0.06	0.33	0.33	2200.26	684.01
A8	1	8	10	Cyclosporin A	10	898	1305.05	0.08	55.5	0.02	13637.26	111.01	0.96	0.15	0.05	0.03	0.02	0.2	0.07	0.05	0.03	1.11	1.09	1.02	0.95	5.68	0.77	6.16	0.41	0.94	1.23	0.02	0	0.15	0.02	0	0.01	0.03	0	0.84	0.02	0.06	0.4	16907.71	459.47	0.13	3.89	16.22	0.45	0.19	0.26	0.18	0.56	0.23	0.35	0.24	0.36	0.43	0.51	0.61	14.2	0.46	23.35	0.49	0.97	1.36	1.89	0.83	0.64	0.02	0	0.12	0.04	0.01	0.02	0.05	0	0.89	0.06	0.32	0.32	2048.01	717
A8	1	8	11	Cyclosporin A	10	892	1275.85	0.08	54.17	0.02	13432.13	109.22	0.96	0.15	0.05	0.04	0.03	0.21	0.07	0.05	0.03	1.11	1.08	1.02	0.94	5.62	0.77	6.11	0.41	0.94	1.23	0.02	0	0.15	0.02	0	0.01	0.03	0	0.84	0.02	0.06	0.4	17050.62	449.17	0.14	3.88	16.18	0.45	0.19	0.27	0.18	0.57	0.23	0.36	0.23	0.37	0.44	0.52	0.63	13.92	0.45	23.12	0.49	0.97	1.37	1.95	0.82	0.62	0.02	0	0.12	0.04	0.01	0.03	0.05	0	0.89	0.06	0.33	0.33	2040.75	747.54
A8	1	8	12	Cyclosporin A	10	892	1223.71	0.08	49.4	0.02	13284.54	107.24	0.96	0.15	0.05	0.04	0.03	0.21	0.07	0.05	0.04	1.11	1.08	1.02	0.95	5.55	0.76	6.06	0.41	0.94	1.23	0.02	0	0.15	0.02	0	0.01	0.03	0	0.84	0.02	0.07	0.39	16559.4	430.81	0.14	3.89	16.26	0.46	0.19	0.28	0.18	0.57	0.23	0.37	0.24	0.39	0.45	0.54	0.64	13.63	0.45	22.69	0.49	0.97	1.35	2.04	0.87	0.66	0.02	0	0.12	0.04	0	0.02	0.05	0	0.9	0.06	0.36	0.34	1974.56	761.43
A8	1	8	13	Cyclosporin A	10	896	1172.02	0.08	48.7	0.02	14036.2	103.83	0.95	0.16	0.05	0.04	0.03	0.22	0.07	0.06	0.04	1.11	1.08	1.02	0.95	5.43	0.76	5.96	0.41	0.94	1.24	0.02	0	0.16	0.02	0	0.01	0.04	0	0.84	0.02	0.07	0.39	17111.63	412.64	0.15	3.85	16	0.46	0.19	0.28	0.17	0.58	0.22	0.38	0.23	0.39	0.46	0.54	0.64	13.22	0.44	22.26	0.5	0.97	1.36	1.97	0.85	0.65	0.02	0	0.13	0.04	0	0.02	0.05	0	0.89	0.06	0.34	0.33	1956.33	801.96
A8	1	8	14	Cyclosporin A	10	899	1126.18	0.08	47.1	0.02	13924.11	101.14	0.95	0.16	0.05	0.04	0.03	0.22	0.07	0.06	0.04	1.1	1.08	1.01	0.95	5.34	0.75	5.88	0.41	0.94	1.24	0.02	0	0.16	0.02	0	0.01	0.04	0	0.83	0.02	0.07	0.38	17195.1	396.5	0.16	3.83	15.82	0.47	0.19	0.28	0.18	0.58	0.22	0.38	0.23	0.4	0.47	0.54	0.64	12.98	0.44	21.93	0.49	0.97	1.36	1.98	0.87	0.66	0.02	0	0.13	0.04	0	0.02	0.05	0	0.89	0.06	0.34	0.33	1987.04	823.9
A9	1	9	1	Cyclosporin A	10	870	1475.06	0.08	59.5	0.02	13031.31	126.23	0.97	0.14	0.04	0.03	0.02	0.2	0.05	0.04	0.03	1.11	1.11	1.07	0.99	6.12	0.78	6.62	0.4	0.93	1.2	0.02	0	0.14	0.02	0	0.01	0.03	0	0.84	0.01	0.05	0.46	13334.19	519.35	0.13	3.94	16.92	0.43	0.19	0.24	0.17	0.53	0.23	0.32	0.23	0.37	0.45	0.55	0.67	15.85	0.49	24.18	0.48	0.98	1.37	1.97	0.78	0.57	0.02	0	0.12	0.04	0.01	0.03	0.05	0	0.88	0.06	0.3	0.31	3319.46	374.34
A9	1	9	2	Cyclosporin A	10	853	1483.14	0.08	57.12	0.02	13112.23	124.75	0.96	0.14	0.04	0.03	0.02	0.2	0.06	0.04	0.03	1.11	1.1	1.07	0.99	6.07	0.78	6.56	0.4	0.93	1.21	0.02	0	0.14	0.02	0	0.01	0.03	0	0.85	0.01	0.05	0.45	14510.31	522.17	0.13	4.01	17.42	0.45	0.19	0.26	0.18	0.55	0.23	0.34	0.23	0.37	0.45	0.54	0.65	15.66	0.48	24.54	0.48	0.97	1.39	1.98	0.83	0.65	0.02	0	0.12	0.04	0.01	0.03	0.05	0.01	0.9	0.06	0.32	0.32	2988.28	406.2
A9	1	9	3	Cyclosporin A	10	841	1457.2	0.08	54.88	0.02	13403.62	123.27	0.96	0.14	0.04	0.03	0.02	0.2	0.06	0.04	0.03	1.11	1.1	1.07	1	6.01	0.77	6.51	0.4	0.93	1.21	0.02	0	0.14	0.02	0	0.01	0.03	0	0.85	0.01	0.05	0.45	15093.04	513.01	0.13	4.1	17.58	0.46	0.19	0.28	0.18	0.56	0.23	0.36	0.23	0.37	0.45	0.54	0.64	15.17	0.46	24.54	0.48	0.97	1.39	1.9	0.85	0.71	0.02	0	0.12	0.04	0.01	0.03	0.05	0.01	0.9	0.06	0.33	0.33	2825.15	444.63
